R2_lin,R2_orth,R2_orth_noscale,proc_scale,gap,emb_mean_norm,emb_cov_err,cond_m,cond_La,theta_max_deg,cos_mean,norm_ratio,excited_cos,rho_hat,rho_mod,D_frob,D_struct,D_rel,leak,pred_bias_norm,analytic_whiten_cond,condition,seed,converged,wall_s,L_pred_final,L_sigreg_final,quick,n,m,rho,K,D,nonlinearity_strength,lam,action_scale,action_rank,noise_mode,action_conditioned,steps,world_seed
0.982452810945582,0.9818460778058613,0.9817028264833021,1.0122265902227168,0.0006067331397207054,0.08123482368018035,0.09247397102395485,1.0138475297688825,1.014037228214979,1.100580428839275,0.9996985697433836,0.9951932473134693,,0.8976723775267598,0.8976746900070329,0.014690281149110708,0.013132469273386948,0.005770887454485049,0.0,0.002087851520627737,1.2247449159622192,nonlin_s=0.75,0,True,40.48,1.32877660682853,1.056199312210083,False,8,2,0.9,8,64,0.75,0.5,1.0,0,balanced,True,4000,1234
0.9813755267582692,0.9808049634363799,0.9806787424016746,1.0114743853165409,0.0005705633218893169,0.0749040173596656,0.09373712054840463,1.0127512412519086,1.0130301805797497,0.9996511845412955,0.9996841150386424,0.9947212709120336,,0.8975372463464723,0.8975399782522565,0.015434929444781365,0.013773735967473137,0.006063412931967119,0.0,0.002229748060926795,1.2247449159622192,nonlin_s=0.75,1,True,40.01,1.3311216032967679,1.0512471199035645,False,8,2,0.9,8,64,0.75,0.5,1.0,0,balanced,True,4000,1234
0.8595110032893876,0.8572645482474448,0.852665806425272,0.9317560284050399,0.002246455041942763,0.06856264985675548,0.3795410937832727,1.0325952722458658,1.0470049069939606,1.553909476168102,0.9922727040107457,1.0722761588003076,,0.5743511375039825,0.9971000607415319,3.080344313513483,2.9394121243260956,1.210073529152669,0.0,0.0024369582533836365,1.2247449159622192,nonlin_s=0.75,2,True,40.31,1.3455082723959477,4.229543685913086,False,8,2,0.9,8,64,0.75,0.5,1.0,0,balanced,True,4000,1234
0.9824505680313639,0.981885096222959,0.9817394598183921,1.0123289559123503,0.0005654718084048271,0.07986686560973207,0.0915465557295622,1.0138483173386887,1.0140998065869788,1.188269261926855,0.9996660548972183,0.9959917099326236,,0.8978033214807513,0.8978069793344037,0.015363043038082539,0.01405061988862215,0.006035173284382745,0.0,0.0022132988087832928,1.2247449159622192,nonlin_s=0.75,3,True,39.6,1.327356023931149,1.4484872817993164,False,8,2,0.9,8,64,0.75,0.5,1.0,0,balanced,True,4000,1234
0.9830900336823125,0.9825182110849859,0.9823141652284693,1.0146216953226912,0.0005718225973265767,0.07633141029473169,0.09355237052450174,1.0105330857696024,1.0106100569752783,1.2877132234698072,0.9996778789330472,0.9948157892900243,,0.8981323242187496,0.8981361137181757,0.014267403513579946,0.013253418443117199,0.005604765430209529,0.0,0.0023567788302898407,1.2247449159622192,nonlin_s=0.75,4,True,40.77,1.3251431026375118,0.9597020149230957,False,8,2,0.9,8,64,0.75,0.5,1.0,0,balanced,True,4000,1234
0.006278777944506264,0.003916340053725209,7.443606690826776e-05,104.72454887014504,0.002362437890781055,0.04868985160044794,0.9999996481323962,1.5719898048637577,4.956009290873021,40.741576255773296,0.4851655935541212,0.00011619061805840773,,-0.03295820392668256,0.5617740623175049,3.70799184211483,2.6049789670930776,1.45663676452433,0.0,0.029972923919558525,1.2247449159622192,sigreg_off,0,False,34.48,2.947512791489704e-06,209.50619506835938,False,8,2,0.9,8,64,1.0,0.0,1.0,0,balanced,True,4000,1234
0.005131687264843032,0.003845757430151364,7.302515181950575e-05,104.8245309800798,0.001285929834691668,0.02832996833494475,0.9999996551327777,1.5877591176227912,1.8123036536932497,56.030443804563525,0.5110297209703492,4.678506468992445e-05,,-0.15421231242726205,0.5999754598873566,3.8881031617606236,2.4952830298599555,1.5273911731298848,0.0,0.023727603256702423,1.2247449159622192,sigreg_off,1,False,35.15,2.980345334711967e-06,209.4123992919922,False,8,2,0.9,8,64,1.0,0.0,1.0,0,balanced,True,4000,1234
0.006363554244750436,0.004112039501891318,7.547807762753322e-05,108.45752085620478,0.0022515147428591176,0.05237194013120296,0.9999996555439499,1.3205137531583726,11.541196101738153,39.41618228666681,0.4178822139333582,7.31489810433164e-05,,-0.05329088214784879,0.47956455277123167,3.739740944544667,2.591438651485705,1.469108989871399,0.0,0.029999148100614548,1.2247449159622192,sigreg_off,2,False,35.19,2.8028152261940985e-06,209.515380859375,False,8,2,0.9,8,64,1.0,0.0,1.0,0,balanced,True,4000,1234
0.005872454859719545,0.003554281161728068,6.201497964586355e-05,114.12433619488976,0.002318173697991477,0.054685698883559626,0.9999997310997897,1.457376480573035,3.3397324591926987,66.09435189317094,0.2475635945863614,7.251014967279062e-05,,0.0270443648332727,0.6993646954491599,3.7131228099210216,2.773241546241695,1.45865239904089,0.0,0.0246204175055027,1.2247449159622192,sigreg_off,3,False,36.58,2.4877319408929503e-06,209.53721618652344,False,8,2,0.9,8,64,1.0,0.0,1.0,0,balanced,True,4000,1234
0.005327542682880049,0.004076275556785913,7.471812453230253e-05,108.60844429618618,0.0012512671260941355,0.03160685713795491,0.999999659488142,1.2275514261436993,2.1995082413352125,53.35393958727986,0.3948606540991627,7.153176218333022e-05,,0.03473813179880357,0.5891184610593319,3.628078792243215,2.6783448094337645,1.4252439537079313,0.0,0.024480674415826797,1.2247449159622192,sigreg_off,4,False,37.25,3.0617684007642416e-06,209.42298889160156,False,8,2,0.9,8,64,1.0,0.0,1.0,0,balanced,True,4000,1234
